1    851417  0.5918951517595206  0  7.160348852196079e-06
13321  dwhk  0  3.475939546459408e-07  1  2.1481046556588235e-05
13322  dwho  0  3.475939546459408e-07  1  2.1481046556588235e-05
13323  dwi  0  3.475939546459408e-07  1  2.1481046556588235e-05
13324  dwigbwfudwzhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
13325  dwigynv  0  3.475939546459408e-07  1  2.1481046556588235e-05
13326  dwindo  0  3.475939546459408e-07  1  2.1481046556588235e-05
13327  dwindow  0  3.475939546459408e-07  1  2.1481046556588235e-05
13328  dwindows  0  3.475939546459408e-07  1  2.1481046556588235e-05
13329  dwn  0  3.475939546459408e-07  1  2.1481046556588235e-05
13330  dwo  0  3.475939546459408e-07  1  2.1481046556588235e-05
13331  dword  0  3.475939546459408e-07  1  2.1481046556588235e-05
13332  dworkphone  0  3.475939546459408e-07  1  2.1481046556588235e-05
13333  dwqw  6  4.5187214103972305e-06  0  7.160348852196079e-06
13334  dwr  0  3.475939546459408e-07  1  2.1481046556588235e-05
13335  dwrket  0  3.475939546459408e-07  1  2.1481046556588235e-05
13336  dwrlaaaaaaqaaaaeoejjtqpzc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13337  dwrlc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13338  dwt  0  3.475939546459408e-07  1  2.1481046556588235e-05
13339  dwugdg  0  3.475939546459408e-07  1  2.1481046556588235e-05
13340  dwunpjwhw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13341  dwv  0  3.475939546459408e-07  1  2.1481046556588235e-05
13342  dwvcdawpn  1  1.0427818639378223e-06  0  7.160348852196079e-06
13343  dwvf  1  1.0427818639378223e-06  0  7.160348852196079e-06
13344  dwvhbi  0  3.475939546459408e-07  1  2.1481046556588235e-05
13345  dwvk  1  1.0427818639378223e-06  0  7.160348852196079e-06
13346  dwvrk  0  3.475939546459408e-07  1  2.1481046556588235e-05
13347  dwvu  0  3.475939546459408e-07  1  2.1481046556588235e-05
13348  dww  0  3.475939546459408e-07  1  2.1481046556588235e-05
13349  dwwsifroyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13350  dwww  0  3.475939546459408e-07  1  2.1481046556588235e-05
13351  dwx  0  3.475939546459408e-07  1  2.1481046556588235e-05
13352  dwy  0  3.475939546459408e-07  1  2.1481046556588235e-05
13353  dwzxf  0  3.475939546459408e-07  1  2.1481046556588235e-05
13354  dx  7  5.213909319689112e-06  0  7.160348852196079e-06
13355  dxa  0  3.475939546459408e-07  1  2.1481046556588235e-05
13356  dxacvfniw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13357  dxbfpmex  1  1.0427818639378223e-06  0  7.160348852196079e-06
13358  dxbmvwxgkrbrldqqeeslxbje  0  3.475939546459408e-07  1  2.1481046556588235e-05
13359  dxbtbgpycz  0  3.475939546459408e-07  1  2.1481046556588235e-05
13360  dxbwb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13361  dxd  0  3.475939546459408e-07  1  2.1481046556588235e-05
13362  dxdgp  0  3.475939546459408e-07  1  2.1481046556588235e-05
13363  dxdscgfc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13364  dxeg  1  1.0427818639378223e-06  0  7.160348852196079e-06
13365  dxfkabuiwc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13366  dxfthsvaysi  0  3.475939546459408e-07  1  2.1481046556588235e-05
13367  dxfy  0  3.475939546459408e-07  1  2.1481046556588235e-05
13368  dxgn  0  3.475939546459408e-07  1  2.1481046556588235e-05
13369  dxgp  0  3.475939546459408e-07  1  2.1481046556588235e-05
13370  dxhmhetfh  0  3.475939546459408e-07  1  2.1481046556588235e-05
13371  dxicj  0  3.475939546459408e-07  1  2.1481046556588235e-05
13372  dxigbw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13373  dxigymxhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
13374  dxitvqeai  0  3.475939546459408e-07  1  2.1481046556588235e-05
13375  dxj  0  3.475939546459408e-07  1  2.1481046556588235e-05
13376  dxjhbcb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13377  dxjhbcbkzxnpz  0  3.475939546459408e-07  1  2.1481046556588235e-05
13378  dxjhdgusihnviglmihlvdsbkawqgbm  0  3.475939546459408e-07  1  2.1481046556588235e-05
13379  dxjligdvaw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13380  dxjligvtywlsczxicj  0  3.475939546459408e-07  1  2.1481046556588235e-05
13381  dxjlihlvdsb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13382  dxjllg  0  3.475939546459408e-07  1  2.1481046556588235e-05
13383  dxjpbmcgdgvjag  0  3.475939546459408e-07  1  2.1481046556588235e-05
13384  dxjpbmcgobbzru  0  3.475939546459408e-07  1  2.1481046556588235e-05
13385  dxjuigzvcib  0  3.475939546459408e-07  1  2.1481046556588235e-05
13386  dxjuihrvihbyzxzpb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13387  dxjwbgu  0  3.475939546459408e-07  1  2.1481046556588235e-05
13388  dxk  1  1.0427818639378223e-06  0  7.160348852196079e-06
13389  dxlkjjtewgukvetu  0  3.475939546459408e-07  1  2.1481046556588235e-05
13390  dxmwuqz  0  3.475939546459408e-07  1  2.1481046556588235e-05
13391  dxn  0  3.475939546459408e-07  1  2.1481046556588235e-05
13392  dxnliglmihlvdq  0  3.475939546459408e-07  1  2.1481046556588235e-05
13393  dxnlihroaxmgzs  0  3.475939546459408e-07  1  2.1481046556588235e-05
13394  dxnpbmvzcyahisegpt  0  3.475939546459408e-07  1  2.1481046556588235e-05
13395  dxo  0  3.475939546459408e-07  1  2.1481046556588235e-05
13396  dxq  0  3.475939546459408e-07  1  2.1481046556588235e-05
13397  dxqgmtawldawmcbvcibtb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13398  dxr  1  1.0427818639378223e-06  0  7.160348852196079e-06
13399  dxrvcmlhbcbdrdxicj  0  3.475939546459408e-07  1  2.1481046556588235e-05
13400  dxsofhsefsc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13401  dxsubject  0  3.475939546459408e-07  1  2.1481046556588235e-05
13402  dxuuulc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13403  dxux  1  1.0427818639378223e-06  0  7.160348852196079e-06
13404  dxvmjz  0  3.475939546459408e-07  1  2.1481046556588235e-05
13405  dxvqntsqa  0  3.475939546459408e-07  1  2.1481046556588235e-05
13406  dxwq  1  1.0427818639378223e-06  0  7.160348852196079e-06
13407  dxx  0  3.475939546459408e-07  1  2.1481046556588235e-05
13408  dxxlqrg  0  3.475939546459408e-07  1  2.1481046556588235e-05
13409  dxxxmovt  0  3.475939546459408e-07  1  2.1481046556588235e-05
13410  dxyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13411  dxyxi  0  3.475939546459408e-07  1  2.1481046556588235e-05
13412  dxz  0  3.475939546459408e-07  1  2.1481046556588235e-05
13413  dxzs  1  1.0427818639378223e-06  0  7.160348852196079e-06
13414  dy  1  1.0427818639378223e-06  0  7.160348852196079e-06
13415  dyas  1  1.0427818639378223e-06  0  7.160348852196079e-06
13416  dyb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13417  dybsb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13418  dybvchrpb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13419  dye  1  1.0427818639378223e-06  0  7.160348852196079e-06
13420  dyearacquired  0  3.475939546459408e-07  1  2.1481046556588235e-05
13421  dyearswithcurrentemployer  0  3.475939546459408e-07  1  2.1481046556588235e-05
13422  dyes  0  3.475939546459408e-07  1  2.1481046556588235e-05
13423  dying  0  3.475939546459408e-07  1  2.1481046556588235e-05
13424  dyjjp  0  3.475939546459408e-07  1  2.1481046556588235e-05
13425  dyjtcnc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13426  dylhnb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13427  dymgxlrzskmxbh  0  3.475939546459408e-07  1  2.1481046556588235e-05
13428  dyn  4  3.1283455918134672e-06  0  7.160348852196079e-06
13429  dynamic  8  5.909097228980993e-06  0  7.160348852196079e-06
13430  dynamically  8  5.909097228980993e-06  0  7.160348852196079e-06
13431  dynamicchocolates  0  3.475939546459408e-07  1  2.1481046556588235e-05
13432  dynamics  0  3.475939546459408e-07  1  2.1481046556588235e-05
13433  dynamite  1  1.0427818639378223e-06  0  7.160348852196079e-06
13434  dyndns  128  8.933164634400679e-05  0  7.160348852196079e-06
13435  dynegy  1  1.0427818639378223e-06  0  7.160348852196079e-06
13436  dynip  5  3.823533501105349e-06  0  7.160348852196079e-06
13437  dyou  0  3.475939546459408e-07  1  2.1481046556588235e-05
13438  dyp  0  3.475939546459408e-07  1  2.1481046556588235e-05
13439  dypuj  0  3.475939546459408e-07  1  2.1481046556588235e-05
13440  dyr  0  3.475939546459408e-07  1  2.1481046556588235e-05
13441  dyrctnottx  0  3.475939546459408e-07  1  2.1481046556588235e-05
13442  dyrzyabaguqtcehilcaaq  0  3.475939546459408e-07  1  2.1481046556588235e-05
13443  dysfunction  0  3.475939546459408e-07  1  2.1481046556588235e-05
13444  dysfunctional  1  1.0427818639378223e-06  0  7.160348852196079e-06
13445  dytscvyimxbvbhbyogookyhvya  0  3.475939546459408e-07  1  2.1481046556588235e-05
13446  dyyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13447  dyznjo  0  3.475939546459408e-07  1  2.1481046556588235e-05
13448  dyzxkuc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13449  dz  3  2.4331576825215854e-06  0  7.160348852196079e-06
13450  dzal  0  3.475939546459408e-07  1  2.1481046556588235e-05
13451  dzbm  0  3.475939546459408e-07  1  2.1481046556588235e-05
13452  dzcgfupsiyij  0  3.475939546459408e-07  1  2.1481046556588235e-05
13453  dze  0  3.475939546459408e-07  1  2.1481046556588235e-05
13454  dzejmreqmoumwmzmgjdlges  0  3.475939546459408e-07  1  2.1481046556588235e-05
13455  dzergjjv  0  3.475939546459408e-07  1  2.1481046556588235e-05
13456  dzgowsr  0  3.475939546459408e-07  1  2.1481046556588235e-05
13457  dzi  0  3.475939546459408e-07  1  2.1481046556588235e-05
13458  dzifrodw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13459  dziicjbwkpx  0  3.475939546459408e-07  1  2.1481046556588235e-05
13460  dzip  0  3.475939546459408e-07  1  2.1481046556588235e-05
13461  dzipco  0  3.475939546459408e-07  1  2.1481046556588235e-05
13462  dzishs  0  3.475939546459408e-07  1  2.1481046556588235e-05
13463  dzjb  1  1.0427818639378223e-06  0  7.160348852196079e-06
13464  dzlcboyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13465  dzljs  0  3.475939546459408e-07  1  2.1481046556588235e-05
13466  dzlkzic  0  3.475939546459408e-07  1  2.1481046556588235e-05
13467  dzmryz  0  3.475939546459408e-07  1  2.1481046556588235e-05
13468  dzoh  0  3.475939546459408e-07  1  2.1481046556588235e-05
13469  dzoxieuchnoy  0  3.475939546459408e-07  1  2.1481046556588235e-05
13470  dzprq  0  3.475939546459408e-07  1  2.1481046556588235e-05
13471  dzqbvillg  0  3.475939546459408e-07  1  2.1481046556588235e-05
13472  dzqu  0  3.475939546459408e-07  1  2.1481046556588235e-05
13473  dzqvy  1  1.0427818639378223e-06  0  7.160348852196079e-06
13474  dzrk  1  1.0427818639378223e-06  0  7.160348852196079e-06
13475  dzs  0  3.475939546459408e-07  1  2.1481046556588235e-05
13476  dztdup  0  3.475939546459408e-07  1  2.1481046556588235e-05
13477  dzu  0  3.475939546459408e-07  1  2.1481046556588235e-05
13478  dzv  0  3.475939546459408e-07  1  2.1481046556588235e-05
13479  dzvj  1  1.0427818639378223e-06  0  7.160348852196079e-06
13480  dzwxuekfkdj  1  1.0427818639378223e-06  0  7.160348852196079e-06
13481  dzxboisxdjdiklq  0  3.475939546459408e-07  1  2.1481046556588235e-05
13482  dzxfo  0  3.475939546459408e-07  1  2.1481046556588235e-05
13483  dzzduhwrzdlm  0  3.475939546459408e-07  1  2.1481046556588235e-05
13484  e  1307  0.0009089581913991352  0  7.160348852196079e-06
13485  ea  65  4.553480805861824e-05  0  7.160348852196079e-06
13486  eaa  4  3.1283455918134672e-06  0  7.160348852196079e-06
13487  eaaf  1  1.0427818639378223e-06  0  7.160348852196079e-06
13488  eaaiaaaefaqebaqebaaaaaaaaaaabagmebqyhcakkcweaawebaqeb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13489  eaap  0  3.475939546459408e-07  1  2.1481046556588235e-05
13490  eaav  1  1.0427818639378223e-06  0  7.160348852196079e-06
13491  eaazjqaivaozbaa  0  3.475939546459408e-07  1  2.1481046556588235e-05
13492  eab  2  1.737969773229704e-06  0  7.160348852196079e-06
13493  eaba  1  1.0427818639378223e-06  0  7.160348852196079e-06
13494  eabc  1  1.0427818639378223e-06  0  7.160348852196079e-06
13495  eabcbaqebaqaaaaaaaaaaaaaaaaec  0  3.475939546459408e-07  1  2.1481046556588235e-05
13496  eabgbaambaqaaaaaaaaaaaaaaaaab  0  3.475939546459408e-07  1  2.1481046556588235e-05
13497  eabgbaambaqaaaaaaaaaaaaaaaaec  0  3.475939546459408e-07  1  2.1481046556588235e-05
13498  eabis  1  1.0427818639378223e-06  0  7.160348852196079e-06
13499  eabkbaqadaqeaaaaaaaaaaaaaaaaebqyca  0  3.475939546459408e-07  1  2.1481046556588235e-05
13500  eable  0  3.475939546459408e-07  1  2.1481046556588235e-05
13501  eaboraamaawea  0  3.475939546459408e-07  1  2.1481046556588235e-05
13502  eabybaqebaaaaaaaaaaaaaaaaaaea  0  3.475939546459408e-07  1  2.1481046556588235e-05
13503  eac  3  2.4331576825215854e-06  0  7.160348852196079e-06
13504  eacaqaamaagicaweaaaaaaaaaaaecawaeebirexqgiih  0  3.475939546459408e-07  1  2.1481046556588235e-05
13505  eaccbxbrqj  0  3.475939546459408e-07  1  2.1481046556588235e-05
13506  eaccesses  0  3.475939546459408e-07  1  2.1481046556588235e-05
13507  eaceraaicagic  0  3.475939546459408e-07  1  2.1481046556588235e-05
13508  eacf  1  1.0427818639378223e-06  0  7.160348852196079e-06
13509  eacgqaqacageeagmaawebaqaaaaeaesexuufhczeqgsch  1  1.0427818639378223e-06  0  7.160348852196079e-06
13510  each  120  8.377014306967173e-05  0  7.160348852196079e-06
13511  eacheur  0  3.475939546459408e-07  1  2.1481046556588235e-05
13512  eaciraamaagicawadaaaa  1  1.0427818639378223e-06  0  7.160348852196079e-06
13513  eacmqaqacagecbweaaaaaaaaaaaeaesexegfxiefrgzgxwfd  0  3.475939546459408e-07  1  2.1481046556588235e-05
13514  eacmqaqacagib  0  3.475939546459408e-07  1  2.1481046556588235e-05
13515  eacsqaaedagudaqkaaaaaaaaaaaiaareq  0  3.475939546459408e-07  1  2.1481046556588235e-05
13516  eacsraaeeaqiccquaaaaaaaaa  0  3.475939546459408e-07  1  2.1481046556588235e-05
13517  eact  0  3.475939546459408e-07  1  2.1481046556588235e-05
13518  eacuqaqeaagicagicaweaaaaaaaeracexqvfhcygrobhrwehw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13519  eacut  0  3.475939546459408e-07  1  2.1481046556588235e-05
13520  eacute  0  3.475939546459408e-07  1  2.1481046556588235e-05
13521  eacw  0  3.475939546459408e-07  1  2.1481046556588235e-05
13522  ead  2  1.737969773229704e-06  0  7.160348852196079e-06
13523  eadd  0  3.475939546459408e-07  1  2.1481046556588235e-05
13524  eadddqozfjg  0  3.475939546459408e-07  1  2.1481046556588235e-05
13525  eaddress  0  3.475939546459408e-07  1  2.1481046556588235e-05
13526  eaddresses  0  3.475939546459408e-07  1  2.1481046556588235e-05
13527  eado  0  3.475939546459408e-07  1  2.1481046556588235e-05
13528  eae  3  2.4331576825215854e-06  0  7.160348852196079e-06
13529  eaeaae  0  3.475939546459408e-07  1  2.1481046556588235e-05
13530  eaeai  0  3.475939546459408e-07  1  2.1481046556588235e-05
13531  eaeba  1  1.0427818639378223e-06  0  7.160348852196079e-06
13532  eaeksvbfqzrisvi  0  3.475939546459408e-07  1  2.1481046556588235e-05
13533  eaep  0  3.475939546459408e-07  1  2.1481046556588235e-05
13534  eaf  5  3.823533501105349e-06  0  7.160348852196079e-06
13535  eafd  1  1.0427818639378223e-06  0  7.160348852196079e-06
13536  eafexmre  0  3.475939546459408e-07  1  2.1481046556588235e-05
13537  eaff  0  3.475939546459408e-07  1  2.1481046556588235e-05
13538  eager  1  1.0427818639378223e-06  0  7.160348852196079e-06
13539  eagerly  1  1.0427818639378223e-06  0  7.160348852196079e-06
13540  eagle  0  3.475939546459408e-07  1  2.1481046556588235e-05
13541  eah  0  3.475939546459408e-07  1  2.1481046556588235e-05
13542  eahdbkkxlybyghkc  1  1.0427818639378223e-06  0  7.160348852196079e-06
13543  eahmwooq  0  3.475939546459408e-07  1  2.1481046556588235e-05
13544  eahmwooqc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13545  eahsobd  0  3.475939546459408e-07  1  2.1481046556588235e-05
13546  eai  0  3.475939546459408e-07  1  2.1481046556588235e-05
13547  eajttzqfhglinoa  0  3.475939546459408e-07  1  2.1481046556588235e-05
13548  eakb  0  3.475939546459408e-07  1  2.1481046556588235e-05
13549  eaki  1  1.0427818639378223e-06  0  7.160348852196079e-06
13550  eal  0  3.475939546459408e-07  1  2.1481046556588235e-05
13551  ealga  0  3.475939546459408e-07  1  2.1481046556588235e-05
13552  ealing  0  3.475939546459408e-07  1  2.1481046556588235e-05
13553  eallan  0  3.475939546459408e-07  1  2.1481046556588235e-05
13554  ealtor  0  3.475939546459408e-07  1  2.1481046556588235e-05
13555  ealuka  0  3.475939546459408e-07  1  2.1481046556588235e-05
13556  ealyoebo  0  3.475939546459408e-07  1  2.1481046556588235e-05
13557  eamil  0  3.475939546459408e-07  1  2.1481046556588235e-05
13558  eamo  1  1.0427818639378223e-06  0  7.160348852196079e-06
13559  eamonn  6  4.5187214103972305e-06  0  7.160348852196079e-06
13560  eamosl  0  3.475939546459408e-07  1  2.1481046556588235e-05
13561  eand  0  3.475939546459408e-07  1  2.1481046556588235e-05
13562  eao  1  1.0427818639378223e-06  0  7.160348852196079e-06
13563  eapkk  0  3.475939546459408e-07  1  2.1481046556588235e-05
13564  eaq  1  1.0427818639378223e-06  0  7.160348852196079e-06
13565  eaqppc  0  3.475939546459408e-07  1  2.1481046556588235e-05
13566  ear  2  1.737969773229704e-06  0  7.160348852196079e-06
13567  eare  0  3.475939546459408e-07  1  2.1481046556588235e-05
13568  eariliest  1  1.0427818639378223e-06  0  7.160348852196079e-06
13569  earl  0  3.475939546459408e-07  1  2.1481046556588235e-05
13570  earlier  13  9.385036775440402e-06  0  7.160348852196079e-06
13571  earliest  6  4.5187214103972305e-06  0  7.160348852196079e-06
13572  earljus  0  3.475939546459408e-07  1  2.1481046556588235e-05
13573  early  37  2.606954659844556e-05  0  7.160348852196079e-06
